faq_id,intent_id,intent_name,category,language,question_type,difficulty,question,answer,ground_truth,source
FAQ1059,INT034,parking_availability,Hotel Facilities,English,Direct,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1060,INT034,parking_availability,Hotel Facilities,English,Paraphrased,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1061,INT034,parking_availability,Hotel Facilities,English,Paraphrased,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1062,INT034,parking_availability,Hotel Facilities,English,Paraphrased,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1063,INT034,parking_availability,Hotel Facilities,English,Scenario,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1064,INT034,parking_availability,Hotel Facilities,English,Scenario,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1065,INT034,parking_availability,Hotel Facilities,Arabic,Direct,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1066,INT034,parking_availability,Hotel Facilities,Arabic,Direct,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1067,INT034,parking_availability,Hotel Facilities,Arabic,Direct,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1068,INT034,parking_availability,Hotel Facilities,Arabic,Paraphrased,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1069,INT034,parking_availability,Hotel Facilities,Arabic,Paraphrased,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1070,INT034,parking_availability,Hotel Facilities,Arabic,Paraphrased,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1071,INT034,parking_availability,Hotel Facilities,Arabic,Scenario,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1072,INT034,parking_availability,Hotel Facilities,Arabic,Scenario,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1073,INT034,parking_availability,Hotel Facilities,French,Direct,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1074,INT034,parking_availability,Hotel Facilities,French,Direct,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1075,INT034,parking_availability,Hotel Facilities,French,Direct,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1076,INT034,parking_availability,Hotel Facilities,French,Paraphrased,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1077,INT034,parking_availability,Hotel Facilities,French,Paraphrased,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1078,INT034,parking_availability,Hotel Facilities,French,Paraphrased,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1079,INT034,parking_availability,Hotel Facilities,French,Scenario,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1080,INT034,parking_availability,Hotel Facilities,French,Scenario,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1081,INT034,parking_availability,Hotel Facilities,Russian,Direct,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1082,INT034,parking_availability,Hotel Facilities,Russian,Direct,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1083,INT034,parking_availability,Hotel Facilities,Russian,Direct,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1084,INT034,parking_availability,Hotel Facilities,Russian,Paraphrased,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1085,INT034,parking_availability,Hotel Facilities,Russian,Paraphrased,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1086,INT034,parking_availability,Hotel Facilities,Russian,Paraphrased,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1087,INT034,parking_availability,Hotel Facilities,Russian,Scenario,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1088,INT034,parking_availability,Hotel Facilities,Russian,Scenario,Easy,,,Parking is available for hotel guests.,hotel_facilities.txt
FAQ1089,INT035,swimming_pool,Hotel Facilities,English,Direct,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1090,INT035,swimming_pool,Hotel Facilities,English,Direct,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1091,INT035,swimming_pool,Hotel Facilities,English,Direct,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1092,INT035,swimming_pool,Hotel Facilities,English,Paraphrased,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1093,INT035,swimming_pool,Hotel Facilities,English,Paraphrased,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1094,INT035,swimming_pool,Hotel Facilities,English,Paraphrased,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1095,INT035,swimming_pool,Hotel Facilities,English,Scenario,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1096,INT035,swimming_pool,Hotel Facilities,English,Scenario,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1097,INT035,swimming_pool,Hotel Facilities,Arabic,Direct,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1098,INT035,swimming_pool,Hotel Facilities,Arabic,Direct,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1099,INT035,swimming_pool,Hotel Facilities,Arabic,Direct,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1100,INT035,swimming_pool,Hotel Facilities,Arabic,Paraphrased,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1101,INT035,swimming_pool,Hotel Facilities,Arabic,Paraphrased,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1102,INT035,swimming_pool,Hotel Facilities,Arabic,Paraphrased,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1103,INT035,swimming_pool,Hotel Facilities,Arabic,Scenario,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1104,INT035,swimming_pool,Hotel Facilities,Arabic,Scenario,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1105,INT035,swimming_pool,Hotel Facilities,French,Direct,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1106,INT035,swimming_pool,Hotel Facilities,French,Direct,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1107,INT035,swimming_pool,Hotel Facilities,French,Direct,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1108,INT035,swimming_pool,Hotel Facilities,French,Paraphrased,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1109,INT035,swimming_pool,Hotel Facilities,French,Paraphrased,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1110,INT035,swimming_pool,Hotel Facilities,French,Paraphrased,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1111,INT035,swimming_pool,Hotel Facilities,French,Scenario,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1112,INT035,swimming_pool,Hotel Facilities,French,Scenario,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1113,INT035,swimming_pool,Hotel Facilities,Russian,Direct,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1114,INT035,swimming_pool,Hotel Facilities,Russian,Direct,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1115,INT035,swimming_pool,Hotel Facilities,Russian,Direct,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1116,INT035,swimming_pool,Hotel Facilities,Russian,Paraphrased,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1117,INT035,swimming_pool,Hotel Facilities,Russian,Paraphrased,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1118,INT035,swimming_pool,Hotel Facilities,Russian,Paraphrased,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1119,INT035,swimming_pool,Hotel Facilities,Russian,Scenario,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1120,INT035,swimming_pool,Hotel Facilities,Russian,Scenario,Easy,,,The swimming pool is available for hotel guests from 7:00 AM to 9:00 PM.,hotel_facilities.txt
FAQ1121,INT036,pet_policy,Pets,English,Direct,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1122,INT036,pet_policy,Pets,English,Direct,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1123,INT036,pet_policy,Pets,English,Direct,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1124,INT036,pet_policy,Pets,English,Paraphrased,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1125,INT036,pet_policy,Pets,English,Paraphrased,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1126,INT036,pet_policy,Pets,English,Paraphrased,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1127,INT036,pet_policy,Pets,English,Scenario,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1128,INT036,pet_policy,Pets,English,Scenario,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1129,INT036,pet_policy,Pets,Arabic,Direct,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1130,INT036,pet_policy,Pets,Arabic,Direct,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1131,INT036,pet_policy,Pets,Arabic,Direct,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1132,INT036,pet_policy,Pets,Arabic,Paraphrased,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1133,INT036,pet_policy,Pets,Arabic,Paraphrased,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1134,INT036,pet_policy,Pets,Arabic,Paraphrased,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1135,INT036,pet_policy,Pets,Arabic,Scenario,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1136,INT036,pet_policy,Pets,Arabic,Scenario,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1137,INT036,pet_policy,Pets,French,Direct,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1138,INT036,pet_policy,Pets,French,Direct,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1139,INT036,pet_policy,Pets,French,Direct,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1140,INT036,pet_policy,Pets,French,Paraphrased,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1141,INT036,pet_policy,Pets,French,Paraphrased,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1142,INT036,pet_policy,Pets,French,Paraphrased,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1143,INT036,pet_policy,Pets,French,Scenario,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1144,INT036,pet_policy,Pets,French,Scenario,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1145,INT036,pet_policy,Pets,Russian,Direct,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1146,INT036,pet_policy,Pets,Russian,Direct,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1147,INT036,pet_policy,Pets,Russian,Direct,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1148,INT036,pet_policy,Pets,Russian,Paraphrased,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1149,INT036,pet_policy,Pets,Russian,Paraphrased,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1150,INT036,pet_policy,Pets,Russian,Paraphrased,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1151,INT036,pet_policy,Pets,Russian,Scenario,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1152,INT036,pet_policy,Pets,Russian,Scenario,Easy,,,"Pets are not allowed inside the hotel, including guest rooms and hotel facilities.",pet_policy.txt
FAQ1153,INT037,smoking_policy,Smoking,English,Direct,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1154,INT037,smoking_policy,Smoking,English,Direct,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1155,INT037,smoking_policy,Smoking,English,Direct,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1156,INT037,smoking_policy,Smoking,English,Paraphrased,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1157,INT037,smoking_policy,Smoking,English,Paraphrased,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1158,INT037,smoking_policy,Smoking,English,Paraphrased,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1159,INT037,smoking_policy,Smoking,English,Scenario,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1160,INT037,smoking_policy,Smoking,English,Scenario,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1161,INT037,smoking_policy,Smoking,Arabic,Direct,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1162,INT037,smoking_policy,Smoking,Arabic,Direct,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1163,INT037,smoking_policy,Smoking,Arabic,Direct,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1164,INT037,smoking_policy,Smoking,Arabic,Paraphrased,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1165,INT037,smoking_policy,Smoking,Arabic,Paraphrased,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1166,INT037,smoking_policy,Smoking,Arabic,Paraphrased,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1167,INT037,smoking_policy,Smoking,Arabic,Scenario,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1168,INT037,smoking_policy,Smoking,Arabic,Scenario,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1169,INT037,smoking_policy,Smoking,French,Direct,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1170,INT037,smoking_policy,Smoking,French,Direct,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1171,INT037,smoking_policy,Smoking,French,Direct,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1172,INT037,smoking_policy,Smoking,French,Paraphrased,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1173,INT037,smoking_policy,Smoking,French,Paraphrased,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1174,INT037,smoking_policy,Smoking,French,Paraphrased,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1175,INT037,smoking_policy,Smoking,French,Scenario,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1176,INT037,smoking_policy,Smoking,French,Scenario,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1177,INT037,smoking_policy,Smoking,Russian,Direct,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1178,INT037,smoking_policy,Smoking,Russian,Direct,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1179,INT037,smoking_policy,Smoking,Russian,Direct,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1180,INT037,smoking_policy,Smoking,Russian,Paraphrased,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1181,INT037,smoking_policy,Smoking,Russian,Paraphrased,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1182,INT037,smoking_policy,Smoking,Russian,Paraphrased,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1183,INT037,smoking_policy,Smoking,Russian,Scenario,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1184,INT037,smoking_policy,Smoking,Russian,Scenario,Easy,,,Smoking is not permitted inside guest rooms or indoor public areas. Designated smoking areas are available.,smoking_policy.txt
FAQ1185,INT039,lost_and_found,Lost and Found,English,Direct,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1186,INT039,lost_and_found,Lost and Found,English,Direct,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1187,INT039,lost_and_found,Lost and Found,English,Direct,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1188,INT039,lost_and_found,Lost and Found,English,Paraphrased,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1189,INT039,lost_and_found,Lost and Found,English,Paraphrased,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1190,INT039,lost_and_found,Lost and Found,English,Paraphrased,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1191,INT039,lost_and_found,Lost and Found,English,Scenario,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1192,INT039,lost_and_found,Lost and Found,English,Scenario,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1193,INT039,lost_and_found,Lost and Found,Arabic,Direct,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1194,INT039,lost_and_found,Lost and Found,Arabic,Direct,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1195,INT039,lost_and_found,Lost and Found,Arabic,Direct,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1196,INT039,lost_and_found,Lost and Found,Arabic,Paraphrased,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1197,INT039,lost_and_found,Lost and Found,Arabic,Paraphrased,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1198,INT039,lost_and_found,Lost and Found,Arabic,Paraphrased,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1199,INT039,lost_and_found,Lost and Found,Arabic,Scenario,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1200,INT039,lost_and_found,Lost and Found,Arabic,Scenario,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1201,INT039,lost_and_found,Lost and Found,French,Direct,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1202,INT039,lost_and_found,Lost and Found,French,Direct,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1203,INT039,lost_and_found,Lost and Found,French,Direct,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1204,INT039,lost_and_found,Lost and Found,French,Paraphrased,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1205,INT039,lost_and_found,Lost and Found,French,Paraphrased,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1206,INT039,lost_and_found,Lost and Found,French,Paraphrased,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1207,INT039,lost_and_found,Lost and Found,French,Scenario,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1208,INT039,lost_and_found,Lost and Found,French,Scenario,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1209,INT039,lost_and_found,Lost and Found,Russian,Direct,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1210,INT039,lost_and_found,Lost and Found,Russian,Direct,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1211,INT039,lost_and_found,Lost and Found,Russian,Direct,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1212,INT039,lost_and_found,Lost and Found,Russian,Paraphrased,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1213,INT039,lost_and_found,Lost and Found,Russian,Paraphrased,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1214,INT039,lost_and_found,Lost and Found,Russian,Paraphrased,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1215,INT039,lost_and_found,Lost and Found,Russian,Scenario,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1216,INT039,lost_and_found,Lost and Found,Russian,Scenario,Easy,,,Guests who lose an item should contact the front desk. Items found on hotel property are handled by the hotel's Lost and Found department.,lost_and_found.txt
FAQ1217,INT040,noise_policy,Noise,English,Direct,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1218,INT040,noise_policy,Noise,English,Direct,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1219,INT040,noise_policy,Noise,English,Direct,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1220,INT040,noise_policy,Noise,English,Paraphrased,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1221,INT040,noise_policy,Noise,English,Paraphrased,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1222,INT040,noise_policy,Noise,English,Paraphrased,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1223,INT040,noise_policy,Noise,English,Scenario,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1224,INT040,noise_policy,Noise,English,Scenario,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1225,INT040,noise_policy,Noise,Arabic,Direct,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1226,INT040,noise_policy,Noise,Arabic,Direct,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1227,INT040,noise_policy,Noise,Arabic,Direct,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1228,INT040,noise_policy,Noise,Arabic,Paraphrased,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1229,INT040,noise_policy,Noise,Arabic,Paraphrased,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1230,INT040,noise_policy,Noise,Arabic,Paraphrased,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1231,INT040,noise_policy,Noise,Arabic,Scenario,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1232,INT040,noise_policy,Noise,Arabic,Scenario,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1233,INT040,noise_policy,Noise,French,Direct,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
