faq_id,intent,language,question_type,question,status,ground_truth,category,source,source_type,metadata,difficulty,answer
FAQ0977,check_out_time,Arabic,Direct,هل يمكنني معرفة موعد المغادرة القياسي؟,gold,Стандартное время регистрации выезда — 12:00.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Стандартное время регистрации выезда — 12:00.
FAQ0978,check_in_time,Arabic,Direct,هل من الممكن معرفة متى يبدأ تسجيل الوصول المعتاد؟,gold,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.
FAQ0979,reception_availability,Russian,Scenario,"Если я останавливаюсь в отеле, можете ли вы сказать доступность рецепции?",gold,Hotel reception operates 24/7.,Reception,Generated Batch 8,Generated Batch 8,0,Easy,Hotel reception operates 24/7.
FAQ0980,check_in_time,French,Paraphrased,Pouvez-vous m'indiquer l'heure habituelle d'arrivée ?,gold,L'heure normale d'enregistrement est 15h00.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,L'heure normale d'enregistrement est 15h00.
FAQ0981,hotel_category,Arabic,Scenario,إذا كنت سأصل إلى الفندق، هل يمكنك إخباري عدد نجوم Nile Pearl Hotel؟,gold,Nile Pearl Hotel is a 5-star hotel.,Hotel Information,Generated Batch 8,Generated Batch 8,0,Easy,Nile Pearl Hotel is a 5-star hotel.
FAQ0982,reception_availability,English,Paraphrased,I would like to know whether reception is open at all hours?,gold,La réception du Nile Pearl Hotel est disponible 24 heures sur 24.,Reception,Generated Batch 8,Generated Batch 8,0,Easy,La réception du Nile Pearl Hotel est disponible 24 heures sur 24.
FAQ0983,check_out_time,English,Direct,Is it possible to know when guests should normally leave?,gold,Стандартное время выезда — 12:00.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Стандартное время выезда — 12:00.
FAQ0984,hotel_category,French,Paraphrased,Pouvez-vous m'indiquer la catégorie de l'hôtel ?,gold,Nile Pearl Hotel is a 5-star hotel.,Hotel Information,Generated Batch 8,Generated Batch 8,0,Easy,Nile Pearl Hotel is a 5-star hotel.
FAQ0985,check_in_time,English,Paraphrased,I would like some information about the normal check-in time?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-in time is 3:00 PM.
FAQ0986,check_out_time,Arabic,Direct,ما هو متى يجب على الضيوف مغادرة الغرفة؟,gold,Стандартное время регистрации выезда — 12:00.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Стандартное время регистрации выезда — 12:00.
FAQ0987,check_in_time,Arabic,Scenario,إذا كنت أقيم في الفندق، هل يمكنك إخباري متى يمكن للضيوف تسجيل الوصول؟,gold,L'enregistrement normal commence à 15h00.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,L'enregistrement normal commence à 15h00.
FAQ0988,reception_availability,Russian,Paraphrased,Я хотел бы узнать доступна ли стойка регистрации в любое время?,gold,Hotel reception operates 24/7.,Reception,Generated Batch 8,Generated Batch 8,0,Easy,Hotel reception operates 24/7.
FAQ0989,late_check_out,Arabic,Paraphrased,أريد معرفة إمكانية الخروج المتأخر؟,gold,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату.",Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Medium,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату."
FAQ0990,hotel_location,French,Scenario,"Si j'ai besoin de cette information, pouvez-vous me dire l'emplacement du Nile Pearl Hotel ?",gold,"Le Nile Pearl Hotel est situé au Caire, en Égypte.",Hotel Information,Generated Batch 8,Generated Batch 8,0,Easy,"Le Nile Pearl Hotel est situé au Caire, en Égypte."
FAQ0991,hotel_location,English,Paraphrased,I would like to know the location of Nile Pearl Hotel?,gold,"Отель Nile Pearl Hotel расположен в Каире, Египет.",Hotel Information,Generated Batch 8,Generated Batch 8,0,Easy,"Отель Nile Pearl Hotel расположен в Каире, Египет."
FAQ0992,check_out_time,English,Scenario,"If I need this information, could you tell me when guests should normally leave?",gold,The standard check-out time is 12:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,The standard check-out time is 12:00 PM.
FAQ0993,check_in_time,Arabic,Direct,هل يمكنني معرفة متى يمكن للضيوف تسجيل الوصول؟,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-in time is 3:00 PM.
FAQ0994,early_check_in,Russian,Scenario,"Перед моим прибытием, можете ли вы сказать запрос на более раннее заселение?",gold,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Early check-in is subject to room availability and hotel approval.
FAQ0995,check_in_time,Arabic,Scenario,قبل وصولي إلى الفندق، هل يمكنك إخباري متى يبدأ تسجيل الوصول المعتاد؟,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-in time is 3:00 PM.
FAQ0996,early_check_in,English,Scenario,"If I am planning my stay, could you tell me whether early check-in can be requested?",gold,"Ранний заезд можно запросить, но он зависит от наличия свободного номера и одобрения отеля.",Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,"Ранний заезд можно запросить, но он зависит от наличия свободного номера и одобрения отеля."
FAQ0997,check_in_time,Arabic,Direct,أود معرفة موعد تسجيل الوصول للضيوف؟,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-in time is 3:00 PM.
FAQ0998,hotel_category,Arabic,Scenario,إذا كنت أخطط لإقامتي، هل يمكنك إخباري تصنيف الفندق؟,gold,Nile Pearl Hotel is a 5-star hotel.,Hotel Information,Generated Batch 8,Generated Batch 8,0,Easy,Nile Pearl Hotel is a 5-star hotel.
FAQ0999,identification_required,English,Paraphrased,I am wondering whether guests must show valid identification?,gold,يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول، ولا تحدد قاعدة المعرفة الحالية الأنواع المقبولة من وثائق الهوية.,Identification,Generated Batch 8,Generated Batch 8,0,Medium,يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول، ولا تحدد قاعدة المعرفة الحالية الأنواع المقبولة من وثائق الهوية.
FAQ1000,identification_required,English,Scenario,"Before my arrival, could you tell me whether an identification document must be presented?",gold,Guests are required to provide valid identification documents during check-in.,Identification,Generated Batch 8,Generated Batch 8,0,Easy,Guests are required to provide valid identification documents during check-in.
FAQ1001,check_out_time,English,Paraphrased,Could you clarify when guests should normally leave?,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-out time is 12:00 PM.
FAQ1002,check_in_time,English,Direct,May I know the standard arrival time?,gold,The standard check-in time is 3:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,The standard check-in time is 3:00 PM.
FAQ1003,hotel_category,English,Direct,Can you tell me what category Nile Pearl Hotel belongs to?,gold,Nile Pearl Hotel is a 5-star hotel.,Hotel Information,Generated Batch 8,Generated Batch 8,0,Easy,Nile Pearl Hotel is a 5-star hotel.
FAQ1004,late_check_out,Arabic,Direct,ما هو طلب وقت مغادرة متأخر؟,gold,Late check-out is subject to availability and may incur an additional fee.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Late check-out is subject to availability and may incur an additional fee.
FAQ1005,late_check_out,Russian,Paraphrased,Я хотел бы узнать запрос на более поздний выезд?,gold,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату.",Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Medium,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату."
FAQ1006,reception_availability,French,Direct,J'aimerais savoir si la réception est disponible à toute heure ?,gold,Hotel reception operates 24/7.,Reception,Generated Batch 8,Generated Batch 8,0,Easy,Hotel reception operates 24/7.
FAQ1007,reception_availability,Arabic,Direct,ما هو ما إذا كان مكتب الاستقبال يعمل على مدار الساعة؟,gold,Hotel reception operates 24/7.,Reception,Generated Batch 8,Generated Batch 8,0,Easy,Hotel reception operates 24/7.
FAQ1008,late_check_out,Russian,Direct,Можно ли узнать можно ли покинуть номер позже?,gold,Поздний выезд зависит от наличия и может повлечь дополнительную плату.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Поздний выезд зависит от наличия и может повлечь дополнительную плату.
FAQ1009,reception_availability,French,Direct,Pouvez-vous me dire si la réception de l'hôtel fonctionne 24h/24 ?,gold,Hotel reception operates 24/7.,Reception,Generated Batch 8,Generated Batch 8,0,Easy,Hotel reception operates 24/7.
FAQ1010,late_check_out,English,Direct,Can you tell me whether guests can leave later?,gold,Late check-out is subject to availability and may incur an additional fee.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Medium,Late check-out is subject to availability and may incur an additional fee.
FAQ1011,hotel_location,Russian,Scenario,"Если я прибываю в отель, можете ли вы сказать где расположен Nile Pearl Hotel?",gold,"Nile Pearl Hotel находится в Каире, Египет.",Hotel Information,Generated Batch 8,Generated Batch 8,0,Easy,"Nile Pearl Hotel находится в Каире, Египет."
FAQ1012,check_in_time,English,Direct,Could you tell me when guests can normally check in?,gold,Стандартное время регистрации заезда — 15:00.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Стандартное время регистрации заезда — 15:00.
FAQ1013,early_check_in,French,Direct,Puis-je savoir si les clients peuvent s'enregistrer plus tôt ?,gold,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Early check-in is subject to room availability and hotel approval.
FAQ1014,reception_availability,Russian,Scenario,"Если я планирую свое пребывание, можете ли вы сказать доступность рецепции?",gold,Hotel reception operates 24/7.,Reception,Generated Batch 8,Generated Batch 8,0,Easy,Hotel reception operates 24/7.
FAQ1015,late_check_out,French,Scenario,"Si je séjourne à l'hôtel, pouvez-vous me dire une demande de départ plus tardif ?",gold,Late check-out is subject to availability and may incur an additional fee.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Late check-out is subject to availability and may incur an additional fee.
FAQ1016,check_out_time,Russian,Direct,Могу ли я узнать стандартное время выезда?,gold,The standard check-out time is 12:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,The standard check-out time is 12:00 PM.
FAQ1017,check_in_time,French,Scenario,"Si je séjourne à l'hôtel, pouvez-vous me dire quand commence l'enregistrement standard ?",gold,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.
FAQ1018,check_in_time,French,Direct,Pouvez-vous préciser l'heure habituelle d'arrivée ?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-in time is 3:00 PM.
FAQ1019,identification_required,French,Direct,Pouvez-vous me dire si les clients doivent présenter une pièce d'identité ?,gold,Guests are required to provide valid identification documents during check-in.,Identification,Generated Batch 8,Generated Batch 8,0,Easy,Guests are required to provide valid identification documents during check-in.
FAQ1020,late_check_out,English,Direct,Is it possible to know whether guests can leave later?,gold,Late check-out can be requested and is subject to availability and may incur an additional fee.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Medium,Late check-out can be requested and is subject to availability and may incur an additional fee.
FAQ1021,check_in_time,Russian,Direct,Какое когда гости могут заселиться?,gold,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.
FAQ1022,hotel_location,Arabic,Direct,هل يمكنك توضيح موقع Nile Pearl Hotel؟,gold,"Nile Pearl Hotel is located in Cairo, Egypt.",Hotel Information,Generated Batch 8,Generated Batch 8,0,Easy,"Nile Pearl Hotel is located in Cairo, Egypt."
FAQ1023,identification_required,Arabic,Scenario,إذا كنت أقيم في الفندق، هل يمكنك إخباري هل يجب تقديم إثبات هوية ساري؟,gold,Guests are required to provide valid identification documents during check-in.,Identification,Generated Batch 8,Generated Batch 8,0,Easy,Guests are required to provide valid identification documents during check-in.
FAQ1024,check_in_time,French,Paraphrased,J'aimerais obtenir des informations sur à quel moment les clients peuvent s'enregistrer ?,gold,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.
FAQ1025,early_check_in,French,Paraphrased,Je souhaite connaître si les clients peuvent s'enregistrer plus tôt ?,gold,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Early check-in is subject to room availability and hotel approval.
FAQ1026,identification_required,Russian,Direct,Какое нужно ли гостям предъявлять документ?,gold,Guests are required to provide valid identification documents during check-in.,Identification,Generated Batch 8,Generated Batch 8,0,Easy,Guests are required to provide valid identification documents during check-in.
FAQ1027,check_in_time,French,Paraphrased,Je voudrais savoir à quel moment les clients peuvent s'enregistrer ?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-in time is 3:00 PM.
FAQ1028,late_check_out,French,Direct,Quelle est si les clients peuvent partir plus tard ?,gold,Late check-out can be requested and is subject to availability and may incur an additional fee.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Medium,Late check-out can be requested and is subject to availability and may incur an additional fee.
FAQ1029,identification_required,Russian,Paraphrased,Я хотел бы получить информацию о нужно ли предъявлять удостоверение личности?,gold,Guests are required to provide valid identification documents during check-in.,Identification,Generated Batch 8,Generated Batch 8,0,Easy,Guests are required to provide valid identification documents during check-in.
FAQ1030,early_check_in,Arabic,Direct,هل يمكنني معرفة إمكانية الوصول المبكر؟,gold,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Early check-in is subject to room availability and hotel approval.
FAQ1031,hotel_location,English,Direct,Can you tell me where Nile Pearl Hotel is located?,gold,"Nile Pearl Hotel is located in Cairo, Egypt.",Hotel Information,Generated Batch 8,Generated Batch 8,0,Easy,"Nile Pearl Hotel is located in Cairo, Egypt."
FAQ1032,reception_availability,Arabic,Direct,هل يمكنك إخباري مدى توفر مكتب الاستقبال طوال اليوم؟,gold,Стойка регистрации отеля работает круглосуточно.,Reception,Generated Batch 8,Generated Batch 8,0,Easy,Стойка регистрации отеля работает круглосуточно.
FAQ1033,identification_required,English,Direct,Can you tell me whether an identification document must be presented?,gold,Guests are required to provide valid identification documents during check-in.,Identification,Generated Batch 8,Generated Batch 8,0,Easy,Guests are required to provide valid identification documents during check-in.
FAQ1034,check_out_time,French,Direct,Puis-je savoir l'heure standard de départ ?,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-out time is 12:00 PM.
FAQ1035,check_out_time,French,Paraphrased,Je voudrais savoir l'heure standard de départ ?,gold,The standard check-out time is 12:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,The standard check-out time is 12:00 PM.
FAQ1036,late_check_out,Russian,Scenario,"Если мне нужна эта информация, можете ли вы сказать можно ли покинуть номер позже?",gold,Late check-out is subject to availability and may incur an additional fee.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Late check-out is subject to availability and may incur an additional fee.
FAQ1037,check_out_time,English,Scenario,"If I am planning my stay, could you tell me when standard check-out takes place?",gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-out time is 12:00 PM.
FAQ1038,late_check_out,Russian,Scenario,"Если я планирую свое пребывание, можете ли вы сказать запрос на более поздний выезд?",gold,Поздний выезд зависит от наличия и может повлечь дополнительную плату.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Поздний выезд зависит от наличия и может повлечь дополнительную плату.
FAQ1039,hotel_location,Arabic,Direct,هل من الممكن معرفة أين يمكنني العثور على Nile Pearl Hotel؟,gold,"Nile Pearl Hotel is located in Cairo, Egypt.",Hotel Information,Generated Batch 8,Generated Batch 8,0,Easy,"Nile Pearl Hotel is located in Cairo, Egypt."
FAQ1040,early_check_in,English,Scenario,"If I arrive at the hotel, could you tell me whether early check-in can be requested?",gold,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Early check-in is subject to room availability and hotel approval.
FAQ1041,identification_required,French,Direct,Pouvez-vous préciser si une pièce d'identité valide est requise lors de l'enregistrement ?,gold,Guests are required to provide valid identification documents during check-in.,Identification,Generated Batch 8,Generated Batch 8,0,Easy,Guests are required to provide valid identification documents during check-in.
FAQ1042,check_out_time,English,Direct,Can you tell me when guests should normally leave?,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-out time is 12:00 PM.
FAQ1043,check_in_time,Russian,Scenario,"Если я останавливаюсь в отеле, можете ли вы сказать когда гости могут заселиться?",gold,Стандартное время регистрации заезда — 15:00.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Стандартное время регистрации заезда — 15:00.
FAQ1044,reception_availability,English,Scenario,"If I am planning my stay, could you tell me the availability of the hotel reception?",gold,Hotel reception operates 24/7.,Reception,Generated Batch 8,Generated Batch 8,0,Easy,Hotel reception operates 24/7.
FAQ1045,late_check_out,Arabic,Direct,أود معرفة إمكانية الخروج المتأخر؟,gold,Le départ tardif dépend de la disponibilité et peut entraîner des frais supplémentaires.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Medium,Le départ tardif dépend de la disponibilité et peut entraîner des frais supplémentaires.
FAQ1046,late_check_out,French,Direct,Est-il possible de savoir la possibilité d'un départ tardif ?,gold,Late check-out is subject to availability and may incur an additional fee.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Late check-out is subject to availability and may incur an additional fee.
FAQ1047,check_in_time,French,Scenario,"Si je séjourne à l'hôtel, pouvez-vous me dire à quel moment les clients peuvent s'enregistrer ?",gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-in time is 3:00 PM.
FAQ1048,late_check_out,English,Scenario,"If I arrive at the hotel, could you tell me the possibility of late check-out?",gold,Late check-out is subject to availability and may incur an additional fee.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Late check-out is subject to availability and may incur an additional fee.
FAQ1049,hotel_category,English,Paraphrased,Could you let me know the star category of Nile Pearl Hotel?,gold,Nile Pearl Hotel is a 5-star hotel.,Hotel Information,Generated Batch 8,Generated Batch 8,0,Easy,Nile Pearl Hotel is a 5-star hotel.
FAQ1050,reception_availability,Russian,Paraphrased,Я хотел бы узнать режим работы стойки регистрации?,gold,Hotel reception operates 24/7.,Reception,Generated Batch 8,Generated Batch 8,0,Easy,Hotel reception operates 24/7.
FAQ1051,hotel_location,French,Paraphrased,Pourriez-vous préciser l'emplacement du Nile Pearl Hotel ?,gold,"Nile Pearl Hotel is located in Cairo, Egypt.",Hotel Information,Generated Batch 8,Generated Batch 8,0,Easy,"Nile Pearl Hotel is located in Cairo, Egypt."
FAQ1052,late_check_out,English,Direct,May I know whether late check-out can be requested?,gold,Late check-out is subject to availability and may incur an additional fee.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Late check-out is subject to availability and may incur an additional fee.
FAQ1053,reception_availability,Russian,Direct,Какое доступна ли стойка регистрации в любое время?,gold,Hotel reception operates 24/7.,Reception,Generated Batch 8,Generated Batch 8,0,Easy,Hotel reception operates 24/7.
FAQ1054,check_out_time,Russian,Direct,Могу ли я узнать когда происходит стандартная регистрация выезда?,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-out time is 12:00 PM.
FAQ1055,early_check_in,French,Direct,J'aimerais savoir une demande d'arrivée anticipée ?,gold,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Early check-in is subject to room availability and hotel approval.
FAQ1056,check_in_time,Russian,Direct,Какое обычное время регистрации?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-in time is 3:00 PM.
FAQ1057,late_check_out,French,Scenario,"Pendant la préparation de mon séjour, pouvez-vous me dire une demande de départ plus tardif ?",gold,Late check-out is subject to availability and may incur an additional fee.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Late check-out is subject to availability and may incur an additional fee.
FAQ1058,early_check_in,Russian,Scenario,"При планировании поездки, можете ли вы сказать можно ли заселиться раньше?",gold,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Early check-in is subject to room availability and hotel approval.
FAQ1059,early_check_in,French,Scenario,"Avant mon arrivée, pouvez-vous me dire une demande d'arrivée anticipée ?",gold,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Early check-in is subject to room availability and hotel approval.
FAQ1060,check_in_time,French,Paraphrased,J'aimerais obtenir des informations sur l'heure habituelle d'arrivée ?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-in time is 3:00 PM.
FAQ1061,hotel_category,Arabic,Scenario,إذا كنت بحاجة إلى هذه المعلومة، هل يمكنك إخباري تصنيف Nile Pearl Hotel من حيث النجوم؟,gold,Nile Pearl Hotel is a 5-star hotel.,Hotel Information,Generated Batch 8,Generated Batch 8,0,Easy,Nile Pearl Hotel is a 5-star hotel.
FAQ1062,hotel_location,Russian,Scenario,"Если я останавливаюсь в отеле, можете ли вы сказать город, в котором находится Nile Pearl Hotel?",gold,"Nile Pearl Hotel is located in Cairo, Egypt.",Hotel Information,Generated Batch 8,Generated Batch 8,0,Easy,"Nile Pearl Hotel is located in Cairo, Egypt."
FAQ1063,check_out_time,English,Paraphrased,I would like to know the standard check-out time?,gold,Стандартное время выезда — 12:00.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Стандартное время выезда — 12:00.
FAQ1064,check_out_time,Arabic,Paraphrased,هل يمكنني الاستفسار عن موعد المغادرة القياسي؟,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-out time is 12:00 PM.
FAQ1065,late_check_out,English,Paraphrased,I am wondering requesting a later departure?,gold,Late check-out is subject to availability and may incur an additional fee.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Late check-out is subject to availability and may incur an additional fee.
FAQ1066,late_check_out,English,Paraphrased,Could you clarify whether late check-out can be requested?,gold,Late check-out is subject to availability and may incur an additional fee.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Late check-out is subject to availability and may incur an additional fee.
FAQ1067,check_in_time,French,Direct,J'aimerais savoir l'heure normale d'enregistrement ?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-in time is 3:00 PM.
FAQ1068,late_check_out,French,Paraphrased,Je voudrais savoir s'il est possible de demander un départ tardif ?,gold,Late check-out can be requested and is subject to availability and may incur an additional fee.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Medium,Late check-out can be requested and is subject to availability and may incur an additional fee.
FAQ1069,check_out_time,Arabic,Scenario,إذا كنت أقيم في الفندق، هل يمكنك إخباري موعد المغادرة القياسي؟,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Standard check-out time is 12:00 PM.
FAQ1070,late_check_out,Russian,Scenario,"При планировании поездки, можете ли вы сказать можно ли покинуть номер позже?",gold,يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Medium,يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.
FAQ1071,identification_required,English,Paraphrased,Could you clarify whether an identification document must be presented?,gold,Guests are required to provide valid identification documents during check-in.,Identification,Generated Batch 8,Generated Batch 8,0,Medium,Guests are required to provide valid identification documents during check-in.
FAQ1072,check_in_time,Russian,Paraphrased,Я хотел бы узнать стандартное время заезда?,gold,Стандартное время заезда — 15:00.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Стандартное время заезда — 15:00.
FAQ1073,identification_required,French,Direct,Pouvez-vous me dire les documents d'identité nécessaires à l'enregistrement ?,gold,"Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement, et la base de connaissances actuelle ne précise pas les types exacts de documents acceptés.",Identification,Generated Batch 8,Generated Batch 8,0,Medium,"Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement, et la base de connaissances actuelle ne précise pas les types exacts de documents acceptés."
FAQ1074,hotel_category,English,Paraphrased,I would like some information about how many stars Nile Pearl Hotel has?,gold,Nile Pearl Hotel is a 5-star hotel.,Hotel Information,Generated Batch 8,Generated Batch 8,0,Easy,Nile Pearl Hotel is a 5-star hotel.
FAQ1075,reception_availability,Arabic,Scenario,قبل وصولي إلى الفندق، هل يمكنك إخباري مدى توفر مكتب الاستقبال طوال اليوم؟,gold,Hotel reception operates 24/7.,Reception,Generated Batch 8,Generated Batch 8,0,Easy,Hotel reception operates 24/7.
FAQ1076,early_check_in,Russian,Paraphrased,Мне хотелось бы узнать можно ли заселиться раньше?,gold,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Early check-in is subject to room availability and hotel approval.
FAQ1077,reception_availability,Arabic,Scenario,إذا كنت أقيم في الفندق، هل يمكنك إخباري ساعات عمل مكتب الاستقبال؟,gold,Hotel reception operates 24/7.,Reception,Generated Batch 8,Generated Batch 8,0,Easy,Hotel reception operates 24/7.
FAQ1078,hotel_location,Arabic,Direct,هل يمكنك توضيح مكان وجود Nile Pearl Hotel؟,gold,"Nile Pearl Hotel is located in Cairo, Egypt.",Hotel Information,Generated Batch 8,Generated Batch 8,0,Easy,"Nile Pearl Hotel is located in Cairo, Egypt."
FAQ1079,late_check_out,English,Paraphrased,Could you let me know the possibility of late check-out?,gold,"Un départ tardif peut être demandé et dépend de la disponibilité, avec des frais supplémentaires possibles.",Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Medium,"Un départ tardif peut être demandé et dépend de la disponibilité, avec des frais supplémentaires possibles."
FAQ1080,reception_availability,French,Scenario,"Si j'ai besoin de cette information, pouvez-vous me dire si la réception de l'hôtel fonctionne 24h/24 ?",gold,Hotel reception operates 24/7.,Reception,Generated Batch 8,Generated Batch 8,0,Easy,Hotel reception operates 24/7.
FAQ1081,reception_availability,French,Scenario,"Avant mon arrivée, pouvez-vous me dire si la réception est disponible à toute heure ?",gold,Hotel reception operates 24/7.,Reception,Generated Batch 8,Generated Batch 8,0,Easy,Hotel reception operates 24/7.
FAQ1082,late_check_out,Arabic,Scenario,إذا كنت أقيم في الفندق، هل يمكنك إخباري طلب وقت مغادرة متأخر؟,gold,Late check-out is subject to availability and may incur an additional fee.,Check-in / Check-out,Generated Batch 8,Generated Batch 8,0,Easy,Late check-out is subject to availability and may incur an additional fee.
