feedback_id,customer_id,booking_id,feedback_category,rating,sentiment,feedback_text,feedback_channel,would_recommend
FB003823,C006736,B001066,Facilities,4,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB003824,C008760,B007306,Booking,5,Positive,Very good service and friendly staff.,Mobile App,Yes
FB003825,C001248,B012810,Room,4,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB003826,C008758,B011732,Cleanliness,5,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB003827,C000694,B016608,Payment,4,Positive,Everything was well organized and enjoyable.,Email,Yes
FB003828,C004309,B018520,Staff,5,Positive,The room was clean and comfortable.,Email,Yes
FB003829,C006345,B015351,Facilities,5,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB003830,C001905,B005251,Service,3,Neutral,The stay was okay but there is room for improvement.,Survey,Maybe
FB003831,C002034,B003480,Cleanliness,4,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB003832,C009469,B005750,Location,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB003833,C005321,B017741,Food,4,Positive,Excellent experience and very helpful staff.,Website,Yes
FB003834,C003476,B000721,Room,2,Negative,The service was slower than expected.,In-Hotel,No
FB003835,C009551,B003966,Food,5,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB003836,C001872,B000035,Facilities,1,Negative,There were some issues during the stay.,In-Hotel,No
FB003837,C000911,B011563,Location,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB003838,C002505,B013176,Location,5,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB003839,C008761,B002359,Location,3,Neutral,The experience was acceptable overall.,Email,Maybe
FB003840,C006117,B011712,Staff,5,Positive,Very good service and friendly staff.,Website,Yes
FB003841,C001727,B015160,Facilities,5,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB003842,C002700,B008981,Booking,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB003843,C004924,B002894,Food,4,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB003844,C000719,B002609,Booking,3,Neutral,"Everything was fine, but nothing exceptional.",Email,Maybe
FB003845,C005315,B006293,Cleanliness,5,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB003846,C006092,B000938,Overall Experience,3,Neutral,The experience was acceptable overall.,Mobile App,Maybe
FB003847,C002902,B000397,Payment,5,Positive,The room was clean and comfortable.,Survey,Yes
FB003848,C009582,B014541,Payment,5,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB003849,C003404,B017234,Booking,3,Neutral,The stay was okay but there is room for improvement.,Survey,Maybe
FB003850,C008857,B017417,Overall Experience,5,Positive,Very good service and friendly staff.,Website,Yes
FB003851,C004058,B015137,Overall Experience,1,Negative,The service was slower than expected.,Mobile App,No
FB003852,C008358,B012532,Room,5,Positive,Very good service and friendly staff.,Survey,Yes
FB003853,C002588,B002135,Cleanliness,2,Negative,There were some issues during the stay.,Website,No
FB003854,C005108,B011652,Facilities,4,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB003855,C008623,B015293,Overall Experience,3,Neutral,Overall experience was satisfactory.,In-Hotel,Maybe
FB003856,C009889,B015365,Service,5,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB003857,C003191,B007114,Payment,4,Positive,Very good service and friendly staff.,Mobile App,Yes
FB003858,C007760,B015397,Service,3,Neutral,The stay was okay but there is room for improvement.,Website,Maybe
FB003859,C003522,B010781,Cleanliness,4,Positive,Very good service and friendly staff.,Website,Yes
FB003860,C001159,B018840,Overall Experience,4,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB003861,C007775,B003120,Food,5,Positive,Very good service and friendly staff.,Email,Yes
FB003862,C007605,B013721,Payment,5,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB003863,C006669,B005283,Room,4,Positive,Very good service and friendly staff.,Mobile App,Yes
FB003864,C007433,B001211,Room,3,Neutral,Overall experience was satisfactory.,In-Hotel,Maybe
FB003865,C005478,B004105,Location,1,Negative,The service was slower than expected.,In-Hotel,No
FB003866,C006321,B017266,Staff,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB003867,C008756,B019949,Overall Experience,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB003868,C003711,B001086,Cleanliness,4,Positive,The room was clean and comfortable.,Survey,Yes
FB003869,C001476,B007889,Payment,3,Neutral,The stay was okay but there is room for improvement.,Survey,Maybe
FB003870,C008806,B008951,Staff,4,Positive,Excellent experience and very helpful staff.,Email,Yes
FB003871,C008402,B007592,Cleanliness,5,Positive,Very good service and friendly staff.,Mobile App,Yes
FB003872,C004152,B006384,Booking,3,Neutral,The service was average.,Mobile App,Maybe
FB003873,C009270,B019698,Overall Experience,4,Positive,Very good service and friendly staff.,Website,Yes
FB003874,C006145,B010280,Facilities,5,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB003875,C006840,B012060,Facilities,5,Positive,The room was clean and comfortable.,Email,Yes
FB003876,C008366,B010385,Overall Experience,4,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB003877,C001013,B010830,Location,4,Positive,Excellent experience and very helpful staff.,Website,Yes
FB003878,C009712,B017596,Location,5,Positive,The room was clean and comfortable.,Survey,Yes
FB003879,C003254,B010320,Facilities,1,Negative,The staff could have been more helpful.,Email,No
FB003880,C006431,B009210,Food,4,Positive,Excellent experience and very helpful staff.,Website,Yes
FB003881,C007307,B003380,Payment,3,Neutral,Overall experience was satisfactory.,In-Hotel,Maybe
FB003882,C002545,B002636,Facilities,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB003883,C002887,B010480,Food,4,Positive,The room was clean and comfortable.,Email,Yes
FB003884,C006346,B001459,Staff,5,Positive,Everything was well organized and enjoyable.,Website,Yes
FB003885,C005083,B007923,Food,2,Negative,The service was slower than expected.,Survey,No
FB003886,C004112,B001319,Staff,4,Positive,The room was clean and comfortable.,Website,Yes
FB003887,C006330,B001770,Cleanliness,4,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB003888,C008019,B013024,Service,4,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB003889,C002558,B010570,Cleanliness,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB003890,C001996,B011699,Facilities,4,Positive,Very good service and friendly staff.,Email,Yes
FB003891,C000062,B009005,Staff,5,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB003892,C007355,B008475,Facilities,4,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB003893,C008580,B002584,Overall Experience,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB003894,C003298,B011828,Payment,5,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB003895,C000125,B003610,Room,3,Neutral,The experience was acceptable overall.,Website,Maybe
FB003896,C008254,B003335,Facilities,2,Negative,The room was not clean enough.,Mobile App,No
FB003897,C006178,B016257,Payment,5,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB003898,C005674,B003563,Food,4,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB003899,C007416,B016317,Cleanliness,5,Positive,Very good service and friendly staff.,Email,Yes
FB003900,C003364,B001476,Food,5,Positive,Excellent experience and very helpful staff.,Email,Yes
FB003901,C007162,B000131,Room,4,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB003902,C002347,B009162,Staff,4,Positive,The room was clean and comfortable.,Website,Yes
FB003903,C006215,B012712,Overall Experience,4,Positive,The room was clean and comfortable.,Website,Yes
FB003904,C006623,B005761,Payment,4,Positive,The room was clean and comfortable.,Survey,Yes
FB003905,C004142,B015626,Overall Experience,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB003906,C003016,B012111,Service,5,Positive,The room was clean and comfortable.,Website,Yes
FB003907,C003024,B015575,Facilities,4,Positive,Excellent experience and very helpful staff.,Email,Yes
FB003908,C004847,B013165,Staff,1,Negative,The staff could have been more helpful.,In-Hotel,No
FB003909,C002906,B002752,Service,4,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB003910,C005338,B005107,Booking,3,Neutral,Overall experience was satisfactory.,In-Hotel,Maybe
FB003911,C003234,B009238,Facilities,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB003912,C003721,B006780,Food,2,Negative,The overall experience was disappointing.,Website,No
FB003913,C005092,B007179,Cleanliness,5,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB003914,C007408,B001826,Payment,5,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB003915,C009734,B015973,Room,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB003916,C000381,B009316,Room,4,Positive,The room was clean and comfortable.,Website,Yes
FB003917,C003218,B004011,Food,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB003918,C007175,B000340,Location,4,Positive,The room was clean and comfortable.,Survey,Yes
FB003919,C004586,B013755,Room,5,Positive,Very good service and friendly staff.,Website,Yes
FB003920,C006585,B004418,Payment,4,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB003921,C001443,B011321,Food,4,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB003922,C001193,B015721,Staff,4,Positive,Very good service and friendly staff.,Email,Yes
FB003923,C005785,B014245,Room,2,Negative,The service was slower than expected.,Mobile App,No
FB003924,C006422,B014721,Overall Experience,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB003925,C003048,B008139,Food,5,Positive,Everything was well organized and enjoyable.,Email,Yes
FB003926,C003397,B004129,Payment,1,Negative,The overall experience was disappointing.,Mobile App,No
FB003927,C009744,B006742,Overall Experience,4,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB003928,C009842,B017669,Facilities,4,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB003929,C004211,B015463,Facilities,4,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB003930,C009790,B002217,Room,2,Negative,The overall experience was disappointing.,Website,No
FB003931,C003143,B009001,Overall Experience,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB003932,C004515,B002996,Cleanliness,2,Negative,The staff could have been more helpful.,Website,No
FB003933,C000684,B015121,Facilities,2,Negative,The staff could have been more helpful.,In-Hotel,No
FB003934,C001751,B012430,Cleanliness,5,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB003935,C002932,B019062,Staff,4,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB003936,C005069,B011115,Food,5,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB003937,C001728,B006504,Service,1,Negative,There were some issues during the stay.,Mobile App,No
FB003938,C006992,B019203,Payment,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB003939,C001304,B012335,Food,2,Negative,The overall experience was disappointing.,Survey,No
FB003940,C008695,B009452,Payment,4,Positive,Excellent experience and very helpful staff.,Email,Yes
FB003941,C004162,B005084,Overall Experience,5,Positive,The room was clean and comfortable.,Mobile App,Yes
FB003942,C003299,B012315,Staff,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB003943,C004381,B008479,Booking,1,Negative,The room was not clean enough.,Website,No
FB003944,C005986,B015957,Room,4,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB003945,C001396,B016232,Payment,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB003946,C003674,B009625,Payment,3,Neutral,"Everything was fine, but nothing exceptional.",Survey,Maybe
FB003947,C000460,B000656,Overall Experience,3,Neutral,Overall experience was satisfactory.,Survey,Maybe
FB003948,C009712,B018964,Cleanliness,5,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB003949,C002317,B015419,Food,5,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB003950,C000774,B002590,Booking,5,Positive,The room was clean and comfortable.,Email,Yes
FB003951,C003215,B015403,Location,5,Positive,Very good service and friendly staff.,Survey,Yes
FB003952,C008112,B005981,Room,5,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB003953,C008342,B007827,Service,4,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB003954,C004682,B003351,Location,3,Neutral,Overall experience was satisfactory.,In-Hotel,Maybe
FB003955,C001404,B011734,Food,2,Negative,The overall experience was disappointing.,Email,No
FB003956,C001938,B008417,Room,5,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB003957,C005566,B006088,Payment,5,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB003958,C006962,B003224,Service,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB003959,C000616,B012884,Cleanliness,5,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB003960,C009079,B012336,Booking,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB003961,C001294,B008366,Cleanliness,5,Positive,The room was clean and comfortable.,Website,Yes
FB003962,C002509,B011079,Staff,3,Neutral,The service was average.,In-Hotel,Maybe
FB003963,C005859,B003616,Overall Experience,5,Positive,Everything was well organized and enjoyable.,Website,Yes
FB003964,C003224,B017786,Room,4,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB003965,C003112,B000450,Cleanliness,3,Neutral,The stay was okay but there is room for improvement.,Email,Maybe
FB003966,C001209,B014862,Location,5,Positive,Very good service and friendly staff.,Website,Yes
FB003967,C003228,B010045,Overall Experience,5,Positive,Very good service and friendly staff.,Email,Yes
FB003968,C002590,B011419,Cleanliness,2,Negative,The staff could have been more helpful.,Email,No
FB003969,C005182,B015619,Facilities,1,Negative,The room was not clean enough.,Website,No
FB003970,C004268,B006408,Staff,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB003971,C006805,B008697,Food,4,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB003972,C007798,B019475,Booking,5,Positive,The room was clean and comfortable.,Mobile App,Yes
FB003973,C001731,B011077,Staff,3,Neutral,The stay was okay but there is room for improvement.,Email,Maybe
FB003974,C006998,B005816,Overall Experience,2,Negative,The service was slower than expected.,Survey,No
FB003975,C005847,B000536,Facilities,3,Neutral,The experience was acceptable overall.,Email,Maybe
FB003976,C002269,B009235,Room,1,Negative,The room was not clean enough.,Survey,No
FB003977,C005970,B014621,Location,1,Negative,The room was not clean enough.,Mobile App,No
FB003978,C004991,B005427,Booking,5,Positive,The room was clean and comfortable.,Mobile App,Yes
FB003979,C001604,B011021,Booking,4,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB003980,C002950,B002426,Staff,4,Positive,Very good service and friendly staff.,Website,Yes
FB003981,C001483,B001837,Overall Experience,1,Negative,The room was not clean enough.,Email,No
FB003982,C005846,B010355,Room,3,Neutral,"Everything was fine, but nothing exceptional.",Survey,Maybe
FB003983,C004829,B004743,Payment,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB003984,C008752,B010464,Facilities,4,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB003985,C008623,B007464,Payment,5,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB003986,C008927,B017299,Location,4,Positive,Excellent experience and very helpful staff.,Email,Yes
FB003987,C004427,B003464,Room,4,Positive,Everything was well organized and enjoyable.,Email,Yes
FB003988,C006601,B014635,Room,4,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB003989,C006331,B002681,Facilities,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB003990,C007162,B010120,Service,5,Positive,Very good service and friendly staff.,Email,Yes
FB003991,C002874,B006374,Payment,3,Neutral,"Everything was fine, but nothing exceptional.",Survey,Maybe
FB003992,C001442,B001891,Cleanliness,5,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB003993,C004746,B001039,Booking,3,Neutral,The experience was acceptable overall.,Mobile App,Maybe
FB003994,C005370,B017605,Service,5,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB003995,C003694,B012558,Cleanliness,5,Positive,Very good service and friendly staff.,Website,Yes
FB003996,C008116,B004074,Overall Experience,4,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB003997,C007808,B007443,Facilities,4,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB003998,C004247,B010000,Overall Experience,5,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB003999,C009440,B001871,Booking,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB004000,C006598,B015197,Food,3,Neutral,The stay was okay but there is room for improvement.,Email,Maybe
FB004001,C003811,B005895,Cleanliness,3,Neutral,"Everything was fine, but nothing exceptional.",Website,Maybe
FB004002,C007397,B003729,Service,5,Positive,The room was clean and comfortable.,Mobile App,Yes
FB004003,C007445,B008959,Cleanliness,5,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB004004,C000438,B007672,Cleanliness,4,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB004005,C007280,B006000,Facilities,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB004006,C004199,B005752,Overall Experience,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB004007,C008518,B001689,Payment,2,Negative,The overall experience was disappointing.,Survey,No
FB004008,C002100,B006837,Food,4,Positive,Excellent experience and very helpful staff.,Website,Yes
FB004009,C003770,B006537,Facilities,2,Negative,The room was not clean enough.,In-Hotel,No
FB004010,C009095,B004843,Location,5,Positive,Very good service and friendly staff.,Mobile App,Yes
FB004011,C004787,B015845,Facilities,2,Negative,The room was not clean enough.,Website,No
FB004012,C005599,B000197,Booking,5,Positive,Very good service and friendly staff.,Email,Yes
FB004013,C005793,B000519,Food,2,Negative,The room was not clean enough.,Email,No
FB004014,C009921,B010582,Room,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB004015,C001587,B013321,Location,5,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB004016,C005212,B010791,Staff,4,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB004017,C006679,B016940,Facilities,4,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB004018,C000803,B000842,Cleanliness,4,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB004019,C008645,B009508,Payment,4,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB004020,C001910,B010483,Room,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB004021,C007465,B005175,Facilities,3,Neutral,"Everything was fine, but nothing exceptional.",In-Hotel,Maybe
FB004022,C006849,B019947,Facilities,5,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB004023,C002723,B014470,Service,3,Neutral,Overall experience was satisfactory.,Email,Maybe
FB004024,C009664,B007609,Service,3,Neutral,The stay was okay but there is room for improvement.,Mobile App,Maybe
FB004025,C005991,B011265,Room,4,Positive,Very good service and friendly staff.,Mobile App,Yes
FB004026,C000408,B014021,Overall Experience,4,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB004027,C007036,B018602,Service,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB004028,C001545,B019264,Cleanliness,5,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB004029,C000776,B007098,Location,3,Neutral,"Everything was fine, but nothing exceptional.",Email,Maybe
FB004030,C006725,B012597,Staff,1,Negative,The room was not clean enough.,Website,No
FB004031,C009419,B000455,Food,5,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB004032,C001592,B018087,Staff,5,Positive,The room was clean and comfortable.,Survey,Yes
FB004033,C001839,B018221,Staff,2,Negative,The service was slower than expected.,Mobile App,No
FB004034,C006233,B002863,Food,4,Positive,The room was clean and comfortable.,Email,Yes
FB004035,C004899,B017393,Service,4,Positive,Excellent experience and very helpful staff.,Website,Yes
FB004036,C004681,B003853,Room,5,Positive,The room was clean and comfortable.,Mobile App,Yes
FB004037,C003715,B014005,Food,5,Positive,The room was clean and comfortable.,Email,Yes
FB004038,C006978,B000183,Booking,5,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB004039,C000160,B015128,Overall Experience,5,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB004040,C008627,B018773,Location,3,Neutral,"Everything was fine, but nothing exceptional.",Mobile App,Maybe
FB004041,C004619,B013419,Payment,5,Positive,Very good service and friendly staff.,Website,Yes
FB004042,C009068,B002523,Service,4,Positive,Excellent experience and very helpful staff.,Email,Yes
FB004043,C007440,B016261,Overall Experience,2,Negative,The room was not clean enough.,In-Hotel,No
FB004044,C004281,B004983,Food,4,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB004045,C007833,B016569,Booking,5,Positive,Very good service and friendly staff.,Website,Yes
FB004046,C003815,B019447,Payment,5,Positive,The room was clean and comfortable.,Mobile App,Yes
FB004047,C002850,B000100,Location,2,Negative,The staff could have been more helpful.,Survey,No
FB004048,C005289,B011033,Location,5,Positive,Everything was well organized and enjoyable.,Email,Yes
FB004049,C006080,B010485,Service,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB004050,C005897,B015050,Food,3,Neutral,"Everything was fine, but nothing exceptional.",Survey,Maybe
FB004051,C006689,B010929,Overall Experience,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB004052,C001910,B018501,Room,5,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB004053,C005336,B012009,Overall Experience,4,Positive,The room was clean and comfortable.,Email,Yes
FB004054,C007889,B018418,Overall Experience,2,Negative,The room was not clean enough.,Website,No
FB004055,C007854,B019622,Location,5,Positive,Very good service and friendly staff.,Mobile App,Yes
FB004056,C003688,B016482,Room,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB004057,C007204,B009189,Room,5,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB004058,C006600,B015007,Service,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB004059,C004109,B004742,Payment,4,Positive,The room was clean and comfortable.,Survey,Yes
FB004060,C005673,B001708,Facilities,3,Neutral,Overall experience was satisfactory.,Website,Maybe
FB004061,C002253,B000255,Staff,4,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB004062,C007423,B013545,Staff,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB004063,C008018,B008442,Location,5,Positive,The room was clean and comfortable.,Survey,Yes
FB004064,C003613,B001303,Facilities,2,Negative,The staff could have been more helpful.,Email,No
FB004065,C003537,B014442,Payment,4,Positive,The room was clean and comfortable.,Website,Yes
FB004066,C002377,B015077,Facilities,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB004067,C001331,B019383,Service,5,Positive,Very good service and friendly staff.,Mobile App,Yes
FB004068,C001214,B006919,Overall Experience,3,Neutral,The stay was okay but there is room for improvement.,Website,Maybe
FB004069,C009726,B008455,Location,1,Negative,The staff could have been more helpful.,Mobile App,No
FB004070,C009009,B004626,Room,3,Neutral,The service was average.,Survey,Maybe
FB004071,C006195,B003931,Location,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB004072,C002627,B007181,Staff,3,Neutral,Overall experience was satisfactory.,In-Hotel,Maybe
FB004073,C008902,B019846,Payment,3,Neutral,The service was average.,Survey,Maybe
FB004074,C000791,B008826,Facilities,2,Negative,The staff could have been more helpful.,Mobile App,No
FB004075,C005571,B000934,Payment,5,Positive,Everything was well organized and enjoyable.,Website,Yes
FB004076,C009084,B000260,Service,2,Negative,The service was slower than expected.,Mobile App,No
FB004077,C002588,B019081,Location,4,Positive,Very good service and friendly staff.,Website,Yes
FB004078,C009392,B015875,Food,3,Neutral,"Everything was fine, but nothing exceptional.",Survey,Maybe
FB004079,C006016,B009091,Location,4,Positive,Excellent experience and very helpful staff.,Email,Yes
FB004080,C008270,B002519,Room,5,Positive,Everything was well organized and enjoyable.,Website,Yes
FB004081,C001955,B019854,Location,4,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB004082,C000751,B001374,Booking,5,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB004083,C001602,B019879,Service,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB004084,C009911,B004049,Cleanliness,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB004085,C002717,B006351,Service,5,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB004086,C004920,B008044,Facilities,5,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB004087,C009169,B014596,Cleanliness,5,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB004088,C002820,B002010,Facilities,4,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB004089,C006570,B007807,Facilities,4,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB004090,C008053,B019837,Room,4,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB004091,C002152,B011342,Room,5,Positive,The room was clean and comfortable.,Mobile App,Yes
FB004092,C008175,B003951,Overall Experience,3,Neutral,The experience was acceptable overall.,Email,Maybe
FB004093,C004469,B009816,Staff,3,Neutral,Overall experience was satisfactory.,Mobile App,Maybe
FB004094,C006133,B016446,Overall Experience,4,Positive,The room was clean and comfortable.,Survey,Yes
FB004095,C004289,B002913,Overall Experience,3,Neutral,"Everything was fine, but nothing exceptional.",Website,Maybe
FB004096,C001459,B016192,Staff,4,Positive,Very good service and friendly staff.,Email,Yes
FB004097,C003745,B002875,Food,3,Neutral,The stay was okay but there is room for improvement.,Mobile App,Maybe
FB004098,C005860,B008307,Cleanliness,4,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB004099,C004183,B001038,Payment,5,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB004100,C008165,B002705,Overall Experience,4,Positive,Excellent experience and very helpful staff.,Website,Yes
FB004101,C008327,B008109,Location,5,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB004102,C005495,B008569,Location,2,Negative,The service was slower than expected.,In-Hotel,No
FB004103,C004574,B009576,Facilities,3,Neutral,"Everything was fine, but nothing exceptional.",Email,Maybe
FB004104,C004994,B013573,Staff,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB004105,C004978,B009350,Facilities,5,Positive,Very good service and friendly staff.,Website,Yes
FB004106,C006997,B011845,Booking,4,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB004107,C005328,B014986,Booking,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB004108,C008736,B009656,Payment,5,Positive,The room was clean and comfortable.,Survey,Yes
FB004109,C004378,B015555,Room,5,Positive,Very good service and friendly staff.,Website,Yes
FB004110,C004746,B015054,Room,4,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB004111,C004005,B010612,Staff,3,Neutral,The experience was acceptable overall.,Survey,Maybe
FB004112,C006748,B013164,Staff,4,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB004113,C004905,B011860,Overall Experience,5,Positive,Very good service and friendly staff.,Survey,Yes
FB004114,C004502,B013346,Booking,2,Negative,The room was not clean enough.,Mobile App,No
FB004115,C009703,B015507,Overall Experience,5,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB004116,C009950,B001541,Room,1,Negative,The staff could have been more helpful.,Mobile App,No
FB004117,C008750,B015679,Cleanliness,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB004118,C005643,B002698,Cleanliness,4,Positive,Excellent experience and very helpful staff.,Website,Yes
FB004119,C003854,B002287,Staff,5,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB004120,C009755,B004789,Facilities,4,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB004121,C006622,B016031,Room,5,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB004122,C006237,B018932,Cleanliness,4,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB004123,C008909,B013693,Room,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB004124,C005615,B017514,Service,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB004125,C004926,B006809,Location,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB004126,C004836,B019029,Booking,5,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB004127,C003629,B008711,Overall Experience,1,Negative,The room was not clean enough.,Email,No
